h,basis,ncsc_date,cld_date,delta_days,check
sd3756.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3757.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3758.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3759.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3760.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3761.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3762.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3763.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3764.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3766.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3767.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3768.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3769.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3770.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3772.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3773.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3774.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3775.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3776.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3777.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3778.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3779.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3780.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3781.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3782.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3783.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3784.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3785.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3786.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3787.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3788.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3789.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3790.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3791.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3792.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3793.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3794.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3795.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3796.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3797.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3798.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd3799.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4900.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4901.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4902.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4903.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4904.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4905.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4906.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4907.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4908.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4909.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4911.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4912.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4913.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4915.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4916.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4917.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4920.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4922.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4923.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4924.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4925.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4927.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4928.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4929.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4935.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4936.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4937.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4938.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4939.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4943.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4945.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4946.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4948.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd4949.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8701.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8702.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8703.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8704.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8705.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8706.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8707.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8708.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8709.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8710.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8711.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8712.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8713.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8714.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8715.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8716.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8717.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8718.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8719.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8720.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8721.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8722.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8723.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8724.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8725.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8726.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8727.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8728.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8729.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8730.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8731.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8732.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8733.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8734.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8735.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8736.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8737.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8738.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8739.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8740.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8741.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8742.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8743.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8744.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8745.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8746.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8747.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8748.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8749.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8750.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8751.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8752.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8753.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8754.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8755.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8757.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8758.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8759.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8760.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8761.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8762.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8763.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8764.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8765.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8766.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8767.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8768.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8769.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8770.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8771.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8772.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8773.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8774.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8775.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8776.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8777.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8778.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8779.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8780.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8781.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8782.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8783.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8784.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8785.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8786.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8787.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8788.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8789.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8790.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8791.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8792.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8793.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8794.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8795.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8796.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8797.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8798.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd8799.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9300.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9301.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9302.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9303.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9304.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9305.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9306.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9307.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9308.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9309.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9310.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9311.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9312.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9313.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9314.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9315.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9316.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9317.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9318.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9319.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9320.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9400.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9401.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9402.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9403.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9404.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9405.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9406.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9407.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9408.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9409.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9410.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9411.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9412.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9413.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9414.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9415.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9416.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9417.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9418.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9419.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9420.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9421.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9422.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9423.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9424.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9425.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9426.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9427.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9428.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9429.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9430.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9431.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9432.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9433.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9434.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9435.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9436.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9437.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9438.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9439.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9440.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9441.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9442.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9443.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9444.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9445.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9446.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9447.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9448.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9449.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9450.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9451.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9452.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9453.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9454.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9455.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9456.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9457.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9458.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9459.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9460.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9461.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9462.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9463.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9464.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9465.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9466.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9467.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9468.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9469.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9470.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9471.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9472.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9473.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9474.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9475.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9476.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9477.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9478.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9479.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9480.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9481.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9482.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9483.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9484.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9485.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9486.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9487.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9488.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9489.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9490.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9491.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9492.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9493.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9494.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9495.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9496.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9497.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9498.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9499.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9700.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9701.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9702.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9703.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9704.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9705.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9706.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9707.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9708.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9709.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9710.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9711.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9712.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9713.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9714.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9715.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9716.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9717.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9718.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9719.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9720.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9721.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9722.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9723.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9724.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9725.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9726.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
sd9727.xyz,objectid,2022-10-17,2022-10-17,0,mirror_consistency
